danceability,energy,tempo,loudness,valence,track_name,artist_name,genre,Cluster,Mood
0.651,0.663,74.677,-8.036,0.825,Holidays,Tommy Ryman,Comedy,0,🎉 Party / Happy
0.617,0.688,128.968,-4.959,0.442,A Different World,Bucky Covington,Country,2,🎸 Energetic / Hype
0.494,0.912,98.923,-5.092,0.393,Standard Issue,Morning Glory,Ska,3,😌 Chill / Neutral
0.618,0.0772,104.691,-21.306,0.36,Visa från Utanmyra,Jan Johansson,Jazz,1,😢 Sad / Acoustic
0.67,0.721,97.588,-9.976,0.258,Intercourse - GH Version,Chris Rock,Comedy,3,😌 Chill / Neutral
0.403,0.256,76.29,-11.73,0.16,Provide,Jereena Montemayor,Soul,3,😌 Chill / Neutral
0.542,0.898,133.067,-3.527,0.682,"A Little Less Sixteen Candles, A Little More ""Touch Me""",Fall Out Boy,Rock,2,🎸 Energetic / Hype
0.795,0.339,107.966,-14.625,0.687,"Trapped In the Drive-Thru (Parody of ""Trapped In The Closet"" by R. Kelly)","""Weird Al"" Yankovic",Comedy,0,🎉 Party / Happy
0.336,0.0739,140.054,-20.821,0.082,"Piano Concerto No. 3 in C Minor, Op. 37: I. Allegro con brio",Ludwig van Beethoven,Classical,1,😢 Sad / Acoustic
0.619,0.641,129.755,-8.381,0.481,Somebody Loves You Baby (You Know Who It Is),Patti LaBelle,Soul,2,🎸 Energetic / Hype
0.589,0.57,136.203,-9.54,0.441,OKRA,"Tyler, The Creator",Rap,3,😌 Chill / Neutral
0.485,0.559,93.276,-7.458,0.348,"Love Will Find a Way (feat. Paula Fuga, Trevor Hall & Nahko)",Mike Love,Reggae,3,😌 Chill / Neutral
0.649,0.425,107.383,-9.811,0.651,New Kid in Town - Eagles 2013 Remaster,Eagles,Rock,0,🎉 Party / Happy
0.413,0.983,92.688,-4.177,0.161,Flying,Josh Blue,Comedy,3,😌 Chill / Neutral
0.566,0.738,159.834,-8.982,0.513,I'm Gone,Logic,Rap,2,🎸 Energetic / Hype
0.661,0.847,125.862,-11.855,0.71,More And More - Single Version,Captain Hollywood Project,Dance,0,🎉 Party / Happy
0.639,0.377,126.228,-9.206,0.209,Bruise Cruise,Puma Blue,Indie,3,😌 Chill / Neutral
0.801,0.814,110.042,-6.407,0.965,6 AM - Merengue Remix,J Balvin,Reggaeton,0,🎉 Party / Happy
0.753,0.517,104.542,-7.093,0.631,Frankie's First Affair,Sade,Soul,0,🎉 Party / Happy
0.575,0.446,68.985,-7.802,0.259,Poplar St,Glass Animals,Children’s Music,3,😌 Chill / Neutral
0.555,0.793,153.895,-4.826,0.283,Bonjour,G Herbo,Rap,2,🎸 Energetic / Hype
0.412,0.657,131.869,-7.673,0.146,Take Heart - Live,Hillsong UNITED,World,3,😌 Chill / Neutral
0.436,0.452,106.07,-7.702,0.401,(Joe Gets Kicked Out of School for Using) Drugs With Friends (But Says This Isn't a Problem),Car Seat Headrest,Folk,3,😌 Chill / Neutral
0.62,0.984,103.979,-3.817,0.648,Time Flies When You're Having Work,Be Like Max,Ska,0,🎉 Party / Happy
0.687,0.736,87.975,-6.846,0.604,Shade,Wookiefoot,Reggae,0,🎉 Party / Happy
0.779,0.87,102.689,-13.141,0.555,Burning Down The House (45 Version),Talking Heads,Dance,0,🎉 Party / Happy
0.534,0.738,96.053,-6.237,0.616,Losing All Sense,Grizzly Bear,Rock,0,🎉 Party / Happy
0.287,0.846,96.999,-7.48,0.29,99 Red Balloons,Goldfinger,Ska,3,😌 Chill / Neutral
0.632,0.828,119.995,-2.692,0.875,The Prince Who Wanted Everything,Weezer,Children’s Music,0,🎉 Party / Happy
0.631,0.546,142.532,-10.826,0.263,Rain,Rag'n'Bone Man,Soul,3,😌 Chill / Neutral
0.589,0.956,126.895,-4.83,0.711,LA River - Acoustic,Rancid,Ska,0,🎉 Party / Happy
0.605,0.919,159.554,-5.961,0.938,10 West,Mad Caddies,Ska,2,🎸 Energetic / Hype
0.664,0.37,94.037,-10.617,0.209,Just Let It Go,India.Arie,Soul,3,😌 Chill / Neutral
0.85,0.503,135.966,-10.951,0.338,Justwanna,Jackson Lundy,Soul,3,😌 Chill / Neutral
0.623,0.738,144.023,-5.938,0.415,Forget To Forget You,Scotty McCreery,Country,2,🎸 Energetic / Hype
0.476,0.953,84.753,-5.357,0.364,Time to Get Holy,Katt Williams,Comedy,3,😌 Chill / Neutral
0.627,0.697,121.948,-8.183,0.409,Luz De Dia,Los Enanitos Verdes,Ska,3,😌 Chill / Neutral
0.466,0.879,106.557,-9.915,0.306,Beef,Tom Segura,Comedy,3,😌 Chill / Neutral
0.144,0.0587,80.831,-28.291,0.0344,Walking on Air,Shakuhachi Sakano,World,1,😢 Sad / Acoustic
0.631,0.518,93.314,-12.531,0.604,Can't Get over You - Fade Version,Maze,Jazz,3,😌 Chill / Neutral
0.721,0.621,159.967,-4.378,0.568,Sittin' Sidewayz (feat. Big Pokey),Paul Wall,Pop,2,🎸 Energetic / Hype
0.508,0.47,173.838,-9.011,0.151,Into The Red,James Blake,R&B,2,🎸 Energetic / Hype
0.458,0.917,154.168,-4.406,0.689,Temporary Bliss,The Cab,Pop,2,🎸 Energetic / Hype
0.158,0.149,90.016,-17.346,0.0685,"Die Meistersinger von Nürnberg, WWV 96: Prelude to Act III - Dance of the Apprentices - Entry of the Masters",Richard Wagner,Opera,1,😢 Sad / Acoustic
0.718,0.527,124.342,-8.4,0.515,My Moon My Man,Feist,Folk,0,🎉 Party / Happy
0.581,0.749,135.077,-9.508,0.657,星灯,Suara,Anime,2,🎸 Energetic / Hype
0.586,0.941,135.448,-5.139,0.831,Go Your Own Way - 2004 Remaster,Fleetwood Mac,Rock,0,🎉 Party / Happy
0.702,0.524,85.952,-6.521,0.792,Gotas de Lluvia,El Gran Combo De Puerto Rico,Jazz,0,🎉 Party / Happy
0.724,0.452,141.903,-8.998,0.139,Misunderstood,PnB Rock,Pop,3,😌 Chill / Neutral
0.705,0.747,129.973,-4.542,0.29,PMW (All I Really Need) (feat. ScHoolboy Q),A$AP Rocky,Pop,2,🎸 Energetic / Hype
0.448,0.796,151.955,-5.435,0.501,Same Ol’ Mistakes,Rihanna,Pop,2,🎸 Energetic / Hype
0.599,0.338,123.4,-17.971,0.608,Yo Veo la TV,Fran Hevia,Comedy,3,😌 Chill / Neutral
0.475,0.195,127.364,-13.245,0.314,Take On Me - MTV Unplugged,a-ha,Pop,3,😌 Chill / Neutral
0.336,0.314,146.259,-15.5,0.123,"Donizetti: La fille du Regiment: Vous savez tout, faut-il que je signe - Marie, Tonio, Marquise, Chorus, Sulpice, Duchess - Act Two",Gaetano Donizetti,Opera,1,😢 Sad / Acoustic
0.643,0.55,80.07,-10.813,0.784,Bantu Knots and Boudain,Nicotine's Famous Honey,Children’s Music,0,🎉 Party / Happy
0.637,0.431,83.495,-12.496,0.773,Diddley Daddy,Bo Diddley,Blues,0,🎉 Party / Happy
0.474,0.995,125.025,-4.316,0.0394,My Own Grave,As I Lay Dying,Alternative,2,🎸 Energetic / Hype
0.653,0.718,82.034,-5.232,0.216,"Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha)",Machine Gun Kelly,Hip-Hop,3,😌 Chill / Neutral
0.423,0.873,84.628,-7.707,0.186,Deets,Doug Benson,Comedy,3,😌 Chill / Neutral
0.235,0.274,111.315,-18.245,0.0459,Kobudai Transformation,Hans Zimmer,Soundtrack,1,😢 Sad / Acoustic
0.756,0.858,114.144,-9.649,0.758,Motownphilly - Original Version,Boyz II Men,R&B,0,🎉 Party / Happy
0.575,0.275,79.25,-12.572,0.314,Walken III,Stephen Lynch,Comedy,3,😌 Chill / Neutral
0.695,0.642,121.213,-5.976,0.783,Underneath My Feet,Lady Wray,Soul,0,🎉 Party / Happy
0.822,0.362,119.903,-7.462,0.159,Cocaine Jesus,Rainbow Kitten Surprise,Children’s Music,3,😌 Chill / Neutral
0.531,0.501,90.014,-8.612,0.488,Wine & Roses,L'Indécis,Jazz,3,😌 Chill / Neutral
0.669,0.689,94.962,-7.239,0.0992,Drowning,Just A Gent,Soul,3,😌 Chill / Neutral
0.747,0.873,91.07,-2.925,0.762,Todo el amor (feat. Maluma y Wisin),De La Ghetto,Reggaeton,0,🎉 Party / Happy
0.531,0.771,122.035,-4.618,0.396,Love In Ruins (feat. Sinead Harnett),Gryffin,Dance,2,🎸 Energetic / Hype
0.723,0.61,139.987,-7.572,0.327,King Wizard,Kid Cudi,Rap,2,🎸 Energetic / Hype
0.396,0.986,84.874,-5.236,0.0795,ONE,Daniel Tosh,Comedy,3,😌 Chill / Neutral
0.385,0.269,80.027,-13.268,0.41,Sligo River Blues,John Fahey,Folk,3,😌 Chill / Neutral
0.692,0.806,121.995,-5.612,0.947,"I Sold My Bed, But Not My Stereo",Capital Cities,Alternative,0,🎉 Party / Happy
0.546,0.612,150.904,-8.064,0.364,My Life,Mary J. Blige,Dance,2,🎸 Energetic / Hype
0.645,0.499,103.466,-9.678,0.497,Gospel Shoes,Mandolin Orange,Folk,3,😌 Chill / Neutral
0.657,0.386,132.008,-20.03,0.967,Grandma Got Ran Over,Preschool Kids,Children's Music,0,🎉 Party / Happy
0.839,0.658,90.021,-8.283,0.713,Siempre Listo,Tempo,Reggaeton,0,🎉 Party / Happy
0.607,0.732,112.202,-5.161,0.675,I Have Wheels!,Mike Birbiglia,Comedy,0,🎉 Party / Happy
0.129,0.0561,97.739,-23.026,0.034,Diego's Goodbye,James Horner,Soundtrack,1,😢 Sad / Acoustic
0.62,0.936,97.527,-4.593,0.763,You Can't Hurry Love - 2016 Remastered,Phil Collins,Rock,0,🎉 Party / Happy
0.71,0.589,131.983,-8.117,0.625,Gemidos,Lyan,Reggaeton,0,🎉 Party / Happy
0.728,0.779,174.046,-7.528,0.852,Sexo X Money (feat. Ozuna),Benny Benni,Reggaeton,2,🎸 Energetic / Hype
0.304,0.476,130.592,-13.804,0.0342,The Flash Vs. Arrow,Blake Neely,Soundtrack,1,😢 Sad / Acoustic
0.831,0.717,150.003,-6.253,0.623,Diamonds,anders,Children’s Music,0,🎉 Party / Happy
0.643,0.75,159.952,-5.059,0.48,Ain't Livin' Long,Jelly Roll,Country,2,🎸 Energetic / Hype
0.568,0.102,112.109,-10.05,0.231,Cannonball,Brandi Carlile,Folk,3,😌 Chill / Neutral
0.56,0.798,124.397,-6.672,0.675,Til I Hear It From You,Gin Blossoms,Alternative,0,🎉 Party / Happy
0.74,0.474,107.454,-8.708,0.0818,Trouble,J. Cole,Hip-Hop,3,😌 Chill / Neutral
0.513,0.206,117.476,-16.787,0.229,Bully's Lament - Audiotree Live Version,Shakey Graves,Folk,1,😢 Sad / Acoustic
0.382,0.974,99.404,-1.85,0.615,STAY ONE,THE ORAL CIGARETTES,Anime,0,🎉 Party / Happy
0.888,0.516,127.979,-4.802,0.23,Pass Dat,Jeremih,Dance,3,😌 Chill / Neutral
0.367,0.508,81.306,-14.167,0.575,"L'Arlésienne, Suite No. 2: IV. Farandole",Georges Bizet,Opera,3,😌 Chill / Neutral
0.807,0.764,119.867,-5.186,0.371,Borderline,Madonna,Dance,0,🎉 Party / Happy
0.431,0.345,101.672,-13.245,0.459,"La Bohème / Act 3: ""Marcello. Finalmente!""",Giacomo Puccini,Opera,3,😌 Chill / Neutral
0.746,0.719,128.032,-3.741,0.869,All the Way (I Believe In Steve),Jacksepticeye,Pop,0,🎉 Party / Happy
0.502,0.731,84.042,-4.345,0.578,Mexican Fender,Weezer,Alternative,0,🎉 Party / Happy
0.587,0.698,133.954,-8.948,0.0985,"Bitch, Don’t Kill My Vibe",Kendrick Lamar,Hip-Hop,3,😌 Chill / Neutral
0.673,0.838,168.114,-5.922,0.872,Dorks,Aesop Rock,Alternative,2,🎸 Energetic / Hype
0.794,0.815,118.951,-3.968,0.601,Know No Better - Bad Bunny Remix,Major Lazer,Dance,0,🎉 Party / Happy
0.435,0.276,136.278,-11.069,0.175,Lead Me Home - The Walking Dead Soundtrack,Jamie N Commons,Blues,3,😌 Chill / Neutral
0.745,0.65,159.994,-5.992,0.521,Reminder - Remix,The Weeknd,R&B,2,🎸 Energetic / Hype
0.602,0.552,92.933,-11.258,0.36,Forest Green,Big Red Machine,Folk,3,😌 Chill / Neutral
0.131,0.0822,75.451,-17.258,0.058,Cum Dederit,Armand Amar,Soundtrack,1,😢 Sad / Acoustic
0.522,0.971,114.992,-4.59,0.195,Burn,In Flames,Children’s Music,2,🎸 Energetic / Hype
0.354,0.448,112.036,-7.946,0.338,House Is A Building,Anderson East,Blues,3,😌 Chill / Neutral
0.629,0.785,97.435,-4.598,0.607,Born Again,Saint Motel,Rock,0,🎉 Party / Happy
0.609,0.754,126.002,-7.438,0.461,The Pit,Silversun Pickups,Indie,2,🎸 Energetic / Hype
0.236,0.0896,104.847,-25.681,0.342,"Die Zauberflöte, K. 620, Act II: In diesen heil'gen Hallen (Live)",Wolfgang Amadeus Mozart,Classical,1,😢 Sad / Acoustic
0.228,0.631,156.02,-7.445,0.0645,"Come Holy Spirit - Live from San Diego, CA",Martin Smith,World,2,🎸 Energetic / Hype
0.781,0.908,125.994,-4.052,0.817,We No Speak Americano/Conga,The Chipettes,Children's Music,0,🎉 Party / Happy
0.632,0.284,79.024,-9.319,0.167,White Lie,The Lumineers,Rock,3,😌 Chill / Neutral
0.431,0.522,113.827,-10.372,0.087,"Fine Whine (feat. Joe Fox, Future & M.I.A.)",A$AP Rocky,Rap,3,😌 Chill / Neutral
0.717,0.41,125.95,-4.228,0.119,Deceived,Lil Xan,Rap,3,😌 Chill / Neutral
0.639,0.492,87.048,-6.89,0.407,Through the Woods,The Okee Dokee Brothers,Children's Music,3,😌 Chill / Neutral
0.828,0.578,128.087,-7.825,0.893,You Can Get It If You Really Want,Desmond Dekker,Ska,0,🎉 Party / Happy
0.827,0.673,78.007,-8.401,0.779,Close To You,Frank Ocean,Rap,0,🎉 Party / Happy
0.579,0.896,136.556,-9.161,0.572,Homeless,Burial,Electronic,2,🎸 Energetic / Hype
0.609,0.259,90.989,-16.068,0.385,打上花火(「打上花火、下から見るか?横から見るか?」より)harp version,Kyoto Harp Ensemble,Anime,3,😌 Chill / Neutral
0.611,0.858,148.063,-2.682,0.642,僕らまだアンダーグラウンド,Eve,Anime,2,🎸 Energetic / Hype
0.604,0.406,109.774,-7.604,0.0868,In Your Corner,Ella Vos,Dance,3,😌 Chill / Neutral
0.715,0.656,126.01,-6.154,0.423,What She Wants,A R I Z O N A,Pop,0,🎉 Party / Happy
0.799,0.842,95.041,-3.204,0.899,La Ex (feat. Jason Derulo),Maluma,Reggaeton,0,🎉 Party / Happy
0.769,0.831,144.962,-1.207,0.0716,Look Out!,Rusko,Electronic,2,🎸 Energetic / Hype
0.421,0.733,171.814,-5.259,0.438,Commitment,Sanctus Real,Rock,2,🎸 Energetic / Hype
0.777,0.879,91.094,-2.349,0.924,Que Me Lo Den En Vida,El Gran Combo De Puerto Rico,Jazz,0,🎉 Party / Happy
0.265,0.335,82.689,-13.835,0.135,"Die Walküre / Dritter Aufzug: ""Hojotoho! Heiaha!""",Richard Wagner,Opera,1,😢 Sad / Acoustic
0.442,0.73,81.927,-10.668,0.375,Andrew Jackson,Joe Zimmerman,Comedy,3,😌 Chill / Neutral
0.776,0.755,130.062,-7.217,0.777,Histeria,Lali,Reggaeton,0,🎉 Party / Happy
0.743,0.571,172.056,-8.038,0.571,Energy,Drake,Hip-Hop,2,🎸 Energetic / Hype
0.648,0.41,110.002,-12.001,0.231,I Mind,James Blake,R&B,3,😌 Chill / Neutral
0.885,0.479,129.964,-6.443,0.853,Feels Like,Katchafire,Reggae,0,🎉 Party / Happy
0.338,0.0924,68.862,-24.508,0.109,"Das Rheingold - Vorabend des Bühnenfestspiels ""Der Ring des Nibelungen"" / Erste Szene: ""Weia! Waga! Woge du Welle!""",Richard Wagner,Opera,1,😢 Sad / Acoustic
0.788,0.771,99.038,-3.206,0.701,Adictiva,Daddy Yankee,Pop,0,🎉 Party / Happy
0.373,0.306,82.555,-13.405,0.642,Harlem Nocturne,Quincy Jones,Soul,3,😌 Chill / Neutral
0.582,0.831,147.981,-3.644,0.722,"Down in New Orleans (Finale) - From ""The Princess and the Frog""/Soundtrack Version",Anika Noni Rose,Movie,2,🎸 Energetic / Hype
0.84,0.483,91.992,-8.838,0.198,Believe Me,Lil Wayne,Hip-Hop,3,😌 Chill / Neutral
0.758,0.797,106.947,-2.861,0.719,CAN'T DANCE,Meghan Trainor,Dance,0,🎉 Party / Happy
0.689,0.791,95.04,-5.194,0.755,All In My Head (Flex) (feat. Fetty Wap),Fifth Harmony,Pop,0,🎉 Party / Happy
0.647,0.709,78.235,-6.459,0.381,The Fire,Rag'n'Bone Man,Soul,3,😌 Chill / Neutral
0.529,0.88,128.543,-14.59,0.0627,President Obama,D.L. Hughley,Comedy,3,😌 Chill / Neutral
0.81,0.71,121.985,-6.2,0.476,Grit Your Teeth,Martin Luke Brown,Indie,0,🎉 Party / Happy
0.637,0.615,132.312,-5.395,0.517,Broken (feat. Jessie Reyez),THEY.,R&B,2,🎸 Energetic / Hype
0.696,0.368,132.477,-10.872,0.536,5am Greenwich Mean Time,Van Morrison,Folk,3,😌 Chill / Neutral
0.418,0.966,174.92,-2.656,0.583,Boss's Daughter,Pop Evil,Children’s Music,2,🎸 Energetic / Hype
0.638,0.793,113.944,-6.676,0.523,Storm,Paperwhite,Indie,0,🎉 Party / Happy
0.551,0.349,90.159,-10.762,0.198,none,Crush,Indie,3,😌 Chill / Neutral
0.473,0.924,160.017,-4.297,0.41,Trying Not To Love You,Nickelback,Children’s Music,2,🎸 Energetic / Hype
0.698,0.921,123.766,-4.091,0.685,Country Comes To Town,Toby Keith,Country,0,🎉 Party / Happy
0.673,0.447,123.999,-13.862,0.19,We Have a Map of the Piano,múm,Electronic,3,😌 Chill / Neutral
0.465,0.517,169.675,-9.073,0.321,When We Love,Jhene Aiko,Pop,2,🎸 Energetic / Hype
0.58,0.409,82.026,-15.735,0.388,Waiting for the Miracle,Leonard Cohen,Folk,3,😌 Chill / Neutral
0.32,0.943,86.938,-6.706,0.507,Workin' for MCA - Live in Atlantic City,Lynyrd Skynyrd,Blues,3,😌 Chill / Neutral
0.572,0.841,136.978,-2.988,0.606,Everybody We Know Does,Chase Rice,Country,2,🎸 Energetic / Hype
0.611,0.795,95.759,-3.428,0.383,Chic 'N' Stu,System Of A Down,Alternative,3,😌 Chill / Neutral
0.805,0.767,86.01,-4.909,0.468,Talking to Myself,Chiddy Bang,Indie,0,🎉 Party / Happy
0.236,0.23,179.315,-19.493,0.114,La condanna - Remastered,Ennio Morricone,Soundtrack,1,😢 Sad / Acoustic
0.782,0.848,137.875,-6.45,0.329,Now I'm Up To My Neck With Offers,$uicideBoy$,Hip-Hop,2,🎸 Energetic / Hype
0.848,0.347,106.014,-6.571,0.291,The Hamptons,Transviolet,Indie,3,😌 Chill / Neutral
0.844,0.702,92.013,-5.756,0.752,Matando,Feid,Reggaeton,0,🎉 Party / Happy
0.715,0.783,112.024,-6.714,0.844,Dirt Road Disco,Colt Ford,Country,0,🎉 Party / Happy
0.806,0.708,102.762,-8.154,0.921,Nothing From Nothing,Billy Preston,Soul,0,🎉 Party / Happy
0.734,0.216,73.04,-17.366,0.783,Don't Rock The Boat,The Wailers,Ska,0,🎉 Party / Happy
0.572,0.323,118.106,-12.335,0.104,Only You,Portishead,Electronic,3,😌 Chill / Neutral
0.849,0.496,129.974,-11.578,0.775,Miedo al Amor,Felipe Peláez,Reggaeton,0,🎉 Party / Happy
0.828,0.666,91.961,-7.454,0.44,"Esta Noche de Travesuras (feat. Héctor ""El Father"")",DJ Nelson,Hip-Hop,0,🎉 Party / Happy
0.693,0.791,152.859,-5.463,0.827,ThE RUn oFF,Tory Lanez,R&B,0,🎉 Party / Happy
0.628,0.155,172.245,-11.541,0.592,I'm Sorry Playmate,Music For Little People Choir,Children's Music,2,🎸 Energetic / Hype
0.754,0.701,95.997,-7.503,0.698,Cuerpo Sensual,RKM,Reggaeton,0,🎉 Party / Happy
0.627,0.536,79.725,-14.533,0.492,Redemption (Theme From Rocky II),Bill Conti,Soundtrack,3,😌 Chill / Neutral
0.487,0.855,108.494,-7.058,0.596,MAGMARD DRAGOON STAGE,Capcom Sound Team,Anime,0,🎉 Party / Happy
0.55,0.543,82.761,-8.395,0.562,You'll Think Of Me - Single Version,Keith Urban,Country,3,😌 Chill / Neutral
0.117,0.0214,83.937,-32.296,0.0736,"Suite for Violin and Strings, Op.117: Evening in Spring: Andantino",Jean Sibelius,Classical,1,😢 Sad / Acoustic
0.66,0.688,87.126,-12.563,0.718,I Loved 'Em Every One,T.G. Sheppard,Country,0,🎉 Party / Happy
0.412,0.676,155.431,-7.341,0.557,Blue on Black,Kenny Wayne Shepherd,Blues,2,🎸 Energetic / Hype
0.853,0.771,120.744,-6.599,0.898,Too Hot Ta Trot,Commodores,Soul,0,🎉 Party / Happy
0.401,0.454,78.959,-7.448,0.175,Without You,Ashes Remain,Children’s Music,3,😌 Chill / Neutral
0.772,0.551,104.969,-8.667,0.635,Smile,Leven Kali,R&B,0,🎉 Party / Happy
0.44,0.513,81.091,-7.613,0.209,Wildflower,Beach House,Folk,3,😌 Chill / Neutral
0.447,0.0575,81.142,-16.938,0.159,Tavern,Audra McDonald,Movie,1,😢 Sad / Acoustic
0.882,0.797,123.948,-5.876,0.726,Perigoso,Fran C,Reggaeton,0,🎉 Party / Happy
0.725,0.818,116.0,-7.272,0.872,Dog eat dog,The Souljazz Orchestra,World,0,🎉 Party / Happy
0.223,0.188,123.196,-14.897,0.0634,We Did It!,Mark Mothersbaugh,Soundtrack,1,😢 Sad / Acoustic
0.891,0.337,80.38,-13.058,0.975,Joining Hands with Other Lands,Kimbo Children's Music,Children's Music,0,🎉 Party / Happy
0.505,0.95,95.006,-4.379,0.396,Razamanaz,Nazareth,Blues,3,😌 Chill / Neutral
0.173,0.0841,117.348,-22.86,0.0392,Romeo & Juliet,Alexandre Desplat,Soundtrack,1,😢 Sad / Acoustic
0.782,0.66,107.484,-5.629,0.765,Soldado Imperial,Los Cuates de Sinaloa,Pop,0,🎉 Party / Happy
0.415,0.996,125.924,-2.247,0.398,Anything 'Cept The Truth,Eagles Of Death Metal,Blues,2,🎸 Energetic / Hype
0.723,0.883,109.534,-6.595,0.849,Atwer Abroba,Ebo Taylor,Jazz,0,🎉 Party / Happy
0.47,0.742,144.76,-3.243,0.253,Never Let Me Go,Florence + The Machine,Dance,2,🎸 Energetic / Hype
0.509,0.847,123.89,-4.335,0.59,Take It All (From Strings Official Movie Soundtrack),Jason Michael Carroll,Country,2,🎸 Energetic / Hype
0.476,0.829,169.57,-2.956,0.785,Smithsonian,The Avett Brothers,Folk,2,🎸 Energetic / Hype
0.539,0.836,135.596,-5.365,0.759,The Way We Move,Langhorne Slim,Country,2,🎸 Energetic / Hype
0.489,0.121,135.426,-11.402,0.484,Atoll,Nai Palm,Jazz,3,😌 Chill / Neutral
0.697,0.691,137.853,-4.757,0.305,Bad Things (with Camila Cabello),Machine Gun Kelly,Hip-Hop,2,🎸 Energetic / Hype
0.304,0.211,76.931,-18.447,0.317,"La traviata, Act II, Scene 1, Scene & Aria, De' miei.....: Annina, donde vieni? O mio rimorso!",Giuseppe Verdi,Opera,1,😢 Sad / Acoustic
0.465,0.866,164.078,-2.716,0.633,Overnight Sensation,BØRNS,Indie,2,🎸 Energetic / Hype
0.534,0.582,119.924,-6.746,0.216,Who Can Compare - Live,Christy Nockels,World,3,😌 Chill / Neutral
0.779,0.712,88.042,-9.162,0.495,Sound Is Vibration,Atmosphere,Hip-Hop,0,🎉 Party / Happy
0.641,0.71,97.969,-7.477,0.445,So Settled,Vallis Alps,Folk,3,😌 Chill / Neutral
0.605,0.43,79.038,-8.923,0.395,You Should've Seen The Other Guy,Nathaniel Rateliff,Folk,3,😌 Chill / Neutral
0.576,0.376,151.728,-8.017,0.507,Awkward Conversations,The Front Bottoms,Indie,2,🎸 Energetic / Hype
0.307,0.388,146.179,-12.587,0.255,That Moon Song,Gregory Alan Isakov,Indie,3,😌 Chill / Neutral
0.337,0.732,151.499,-10.68,0.508,Raven,GoGo Penguin,Jazz,2,🎸 Energetic / Hype
0.614,0.459,148.213,-9.871,0.545,Jukebox And A Bar,Eric Church,Rock,2,🎸 Energetic / Hype
0.603,0.43,119.173,-8.875,0.346,Are You Alright?,Lucinda Williams,Folk,3,😌 Chill / Neutral
0.0773,0.0281,79.898,-23.653,0.103,"Nabucco / Act 3: Va, pensiero, sull'ali dorate",Giuseppe Verdi,Classical,1,😢 Sad / Acoustic
0.509,0.718,99.795,-8.637,0.764,Whiskey River - Live,Willie Nelson,Country,0,🎉 Party / Happy
0.529,0.659,145.725,-6.639,0.679,Talk on Indolence,The Avett Brothers,Folk,2,🎸 Energetic / Hype
0.735,0.844,156.069,-5.215,0.742,Raise Up,Petey Pablo,Hip-Hop,2,🎸 Energetic / Hype
0.487,0.557,117.649,-8.586,0.39,I Think I See The Light,Yusuf / Cat Stevens,Folk,3,😌 Chill / Neutral
0.635,0.56,129.961,-6.723,0.547,Drinkin',JMSN,R&B,0,🎉 Party / Happy
0.334,0.99,145.162,-3.961,0.395,Liberate,Slipknot,Children’s Music,2,🎸 Energetic / Hype
0.499,0.187,85.356,-11.442,0.0522,Amen,Amber Run,Indie,3,😌 Chill / Neutral
0.634,0.526,86.78,-10.281,0.729,Sugar Walls,Masego,R&B,0,🎉 Party / Happy
0.705,0.435,127.895,-8.946,0.678,Take This Job and Shove It Too - 1977 Version,David Allan Coe,Country,0,🎉 Party / Happy
0.839,0.749,94.972,-6.345,0.442,Mi Mami,El Alfa,Reggaeton,0,🎉 Party / Happy
0.545,0.975,108.048,-3.232,0.489,わたしの命を抉ってみせて,"Kami-sama, I have noticed",Anime,0,🎉 Party / Happy
0.701,0.828,89.988,-5.606,0.651,Adult Swim (feat. Tuamie),Jon Bellion,Pop,0,🎉 Party / Happy
0.66,0.778,101.706,-5.909,0.901,Sometimes,Michael Franti & Spearhead,Reggae,0,🎉 Party / Happy
0.663,0.189,72.998,-12.372,0.141,Khmlwugh,HOMESHAKE,Rock,3,😌 Chill / Neutral
0.796,0.498,97.522,-13.073,0.889,Elle Me Donne Ha Ha,Henri Salvador,Movie,0,🎉 Party / Happy
0.791,0.403,84.92,-10.64,0.716,I Wish It Would Rain,The Techniques,Reggae,0,🎉 Party / Happy
0.466,0.828,104.495,-7.898,0.299,Extreme Ways (Bourne's Legacy),Moby,Electronic,3,😌 Chill / Neutral
0.552,0.641,110.973,-5.733,0.548,1937 State Park,Car Seat Headrest,Folk,0,🎉 Party / Happy
